"video","Incident window start frame","Incident Detection","Crash Severity","Ego-car involved","Label","Number of Bicyclists/Scooters","Number of animals involved","Number of pedestrians involved","Number of vehicles involved (excluding ego-car)","Caption Before Incident","Reason of Incident"
431,64,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"The ego-car follows a gray car in the center lane with oncoming traffic visible.","A white car from the left lane merges right and collides with the gray car ahead."
432,261,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car follows a gray sedan in the center lane approaching a railroad crossing.","No incident detected; all vehicles proceed normally through the intersection."
433,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car drives down a tree-lined residential street with parked cars on both sides.","No visible incident or anomaly occurs in the provided frames; normal driving continues."
434,181,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"The ego-car travels at 42 KM/H on a residential street with parked cars and a pedestrian on the sidewalk.","A pedestrian crosses the street from the right sidewalk toward the left, causing the ego-car to slow down."
435,111,0,"0. No Crash",0,"vehicle overtakes",0,0,0,2,"The ego-car follows a red car in the center lane with multiple trucks ahead.","A white truck from the left lane merges right and forces the red car to brake."
436,181,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"The ego-car follows a white SUV in the right lane on a dark city road.","The white SUV swerves left suddenly and collides with another vehicle ahead."
437,91,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car follows a red car in the right lane on a wet road at an intersection.","No incident detected; normal driving on a wet road at night with no visible hazards or collisions."
438,331,0,"0. No Crash",0,"vehicle overtakes",1,0,0,0,"The ego-car follows a black sedan at an intersection with multiple lanes and oncoming traffic.","A scooter crosses the intersection ahead while vehicles proceed through the green light."
439,140,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a crossing cyclist",1,0,0,1,"The ego-car follows a red car in the left lane approaching a crosswalk.","A cyclist crosses the crosswalk from left to right and collides with the red car ahead."
440,331,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"The ego-car follows a white van on a road beside blue construction barriers.","A blue truck merges from the right and collides with the white van ahead."
441,70,0,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car drives on a snowy road under streetlights with visible lane markings.","A sudden snowplow spray from the right blocks the road ahead and reduces visibility."
442,80,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,2,0,"The ego-car approaches as two pedestrians begin crossing the road ahead.","Two pedestrians cross the road ahead without using a crosswalk, forcing the ego-car to stop."
443,201,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",1,0,0,2,"The ego-car approaches a cyclist on a wet road near a parked white car.","The cyclist swerves left into the ego-car lane and falls in front of the vehicle."
444,241,0,"0. No Crash",0,"animal on the road",0,1,0,0,"The ego-car follows a white truck in the right lane on a multi-lane highway with oncoming traffic.","A tire detaches from a truck and rolls into the ego-car lane causing an obstacle."
445,331,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"The ego-car follows traffic in the right lane with a black car on the left.","A black car changes lane left without clearance and collides with a truck ahead."
446,241,0,"0. No Crash",0,"scooter on the road",1,0,2,0,"The ego-car approaches a crosswalk with oncoming traffic and a stopped motorcycle on the right.","A motorcycle lies on the crosswalk with two people standing beside it blocking the lane."
447,251,0,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car follows a red car in the right lane on a wet road.","A car from the left lane cuts in sharply ahead causing sudden braking."
448,101,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car drives past a blue building with laundry and donuts signs.","No incident occurred; the video shows normal driving through an intersection."
449,381,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"The ego-car follows a black car on a wet highway with two cars in adjacent lanes.","A gray car changes lane left abruptly and collides with the concrete barrier on the left."
450,371,0,"0. No Crash",0,"scooter on the road",1,0,0,2,"The ego-car follows a white sedan on a wet road near parked cars and a black van.","A motorcyclist enters from the left and overtakes the white car ahead in the same lane."
451,141,0,"0. No Crash",0,"vehicle overtakes",0,0,0,2,"The ego-car follows a brown truck in the right lane on a multi-lane highway with a green container truck nearby.","The green container truck swerves left and blocks the ego-car's lane, forcing a lane change."
452,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car drives on a suburban road with clear weather and no visible hazards.","No incident or hazard observed in any frame; road remains clear throughout the sequence."
453,71,0,"0. No Crash",0,"animal on the road",0,1,0,2,"The ego-car approaches an intersection with a truck stopped near the crosswalk.","A black dog runs onto the crosswalk from the left and crosses in front of the ego-car."
454,81,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"car flipped over",0,0,0,2,"The ego-car follows a red car behind a blue truck on a wet city road.","The blue truck tilts left and blocks the left lane on the wet road."
455,61,0,"0. No Crash",0,"animal on the road",0,2,0,2,"The ego-car faces two parked cars on a wet road at night with snowbanks.","Two deer cross between the parked cars and exit the road safely."
456,331,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"The ego-car approaches an intersection with a red truck parked on the right.","A pedestrian crosses the road ahead and forces the ego-car to stop."
457,101,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a crossing cyclist",1,0,0,1,"The ego-car follows a gray sedan while a cyclist rides on the left side.","The cyclist turns right sharply into the ego-car path and falls near the curb."
458,101,0,"0. No Crash",0,"animal on the road",0,3,0,0,"The ego-car travels on a dark road with guardrails and no visible traffic.","Three wild boars cross the road from both sides, causing no collision."
459,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car follows traffic on a curved road near a gas station with multiple cars.","No visible incident or anomaly; all vehicles move normally through the intersection."
460,161,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,3,"The ego-car follows a brown truck in the center lane on a highway with multiple trucks visible.","A white truck ahead swerves left and collides with the red truck, causing a crash."
461,251,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car drives on a dark street with streetlights illuminating the road ahead.","No incident occurred as the ego-car continues driving without any visible hazards or collisions."
462,71,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a pedestrian",0,0,0,0,"The ego-car drives on a two-lane rural road with yellow dividing lines and green fields.","A motorcycle collides with the ego-car from the left side on the road."
463,400,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",1,0,0,2,"The ego-car approaches a green bicycle on the right side of the road.","A cyclist on a green bicycle crosses into the ego-car lane and forces evasive maneuvering."
464,41,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,2,0,"The ego-car approaches a pedestrian crossing the road near parked cars on the right.","A pedestrian crosses from the left sidewalk into the ego-car's lane without yielding."
465,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car follows a blue truck on a wet highway with multiple lanes visible.","No incident or hazard is visible in any of the provided frames."
466,201,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"The ego-car follows a yellow taxi and a white car on a multi-lane highway with green barriers.","The truck ahead swerves right and collides with the yellow car on the highway."
467,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car follows a black car in the left lane on a sunny highway with multiple lanes.","No visible incident or anomaly across all frames; traffic flows normally."
468,281,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"The ego-car approaches an intersection with two oncoming cars on the road.","A dark car turns left across the path forcing the ego-car to swerve right."
469,361,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a pedestrian",0,0,1,0,"The ego-car drives on a wet road with a van on the left and shops lining both sides.","A pedestrian crosses from the left sidewalk into the ego-car lane and forces braking."
470,64,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"flying object hit the car",0,0,0,2,"The blue car drives parallel to the ego-car in the left lane on a highway.","Debris falls from the truck ahead and strikes the blue car causing smoke."
471,121,0,"0. No Crash",0,"animal on the road",0,0,0,0,"The ego-car travels in the right lane with oncoming traffic visible on the left.","A large tumbleweed rolls across the highway from left to right and blocks the lane."
472,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car approaches an intersection with a red truck on the left and two cyclists on the right sidewalk.","No incident occurs; traffic flows normally through the intersection with no collision or hazard."
473,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car stops behind a white SUV at a red light in city traffic.","No incident or hazard visible; all vehicles are stationary at a traffic light."
474,111,0,"0. No Crash",0,"scooter on the road",1,0,0,0,"The ego-car approaches an intersection with a Walmart sign on the left.","A person on a red motorized cart crosses the double yellow lines into the ego-car lane."
475,218,1,"1. Ego-car collided but did not stop",1,"vehicle drives into another vehicle",0,0,0,1,"The ego-car follows a car ahead on a two-lane road with oncoming traffic.","A van crosses the center line from oncoming traffic and collides with the ego-car."
476,31,0,"0. No Crash",0,"animal on the road",0,1,0,0,"The ego-car follows two vehicles ahead on a wet rural road with double yellow lines.","A deer crosses from the left side into the ego-car lane and is struck."
477,31,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,2,"The ego-car follows a white SUV in the right lane near an intersection with oncoming traffic.","A dark car from the left crosses the median and blocks the ego-car lane ahead."
478,121,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"The ego-car follows a black car behind a large green container truck on a wet highway.","The truck suddenly swerves left and blocks the ego-car's lane on the wet road."
479,311,0,"0. No Crash",0,"animal on the road",0,1,0,0,"The ego-car approaches a crosswalk where a black dog sits in the lane.","A black dog sits in the crosswalk ahead and blocks the ego-car's path."
480,131,0,"0. No Crash",0,"animal on the road",0,1,0,0,"The ego-car approaches a deer standing on the wet road ahead in the right lane.","The deer slips on the wet road surface and falls, blocking the ego-car's lane."
481,151,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,1,"The ego-car drives on a city street with a tanker truck approaching from the left lane.","The tanker truck merges right without clearance and blocks the ego-car's forward path."
482,151,0,"0. No Crash",0,"debris on the road",0,0,0,1,"The ego-car follows a black car in the left lane on a wet highway with green barriers.","A black car ahead suddenly loses control and a tire detaches onto the highway lane."
483,49,0,"0. No Crash",0,"flying object hit the car",0,0,0,0,"The ego-car drives past trees and a red truck on the left in city traffic.","Debris from the left side strikes the ego-car windshield during forward motion."
484,461,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",1,0,0,2,"The ego-car drives in the right lane on a city street with oncoming traffic and multiple cars ahead.","A motorcycle falls in the right lane ahead, leaving the rider on the road near a parked car."
485,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car drives straight on a wide street with yellow walls and oncoming traffic.","No visible incident or anomaly; all frames show normal driving conditions."
486,151,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"car flipped over",0,0,0,2,"The ego-car follows a silver car and a red truck on a wet two-lane road.","A white truck on the left loses control and overturns across the road."
487,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car follows a white SUV on a wet road at night.","No incident occurred; all vehicles proceed normally on the road."
488,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car drives straight in the center lane with oncoming traffic visible ahead.","No visible incident or hazard; road is clear with normal traffic flow."
489,61,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"The ego-car approaches a green traffic light at an intersection with a crosswalk.","A pedestrian crosses the crosswalk from the right and blocks the ego-car's path."
490,121,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",1,0,0,2,"The ego-car follows a black car near a KFC at a busy intersection with traffic.","A scooter crosses from left to right and collides with a black car ahead."
491,81,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,1,2,"The ego-car drives on a city street with parked cars and oncoming traffic.","A pedestrian crosses the road ahead and falls in front of a white car."
492,101,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a crossing cyclist",2,0,0,0,"The ego-car approaches an intersection where three women ride electric motorcycles side by side.","A woman in pink falls from the motorcycle into the ego-car's path causing collision."
493,351,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"The ego-car follows a white SUV in the right lane with parked cars on the right.","A car on the left cuts in front of the white SUV and causes abrupt braking."
494,101,0,"0. No Crash",0,"scooter on the road",0,0,0,1,"The ego-car follows a truck in the right lane on a city street with wet road.","A truck tire detaches and rolls into the ego-car lane from the right."
495,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car stops at a red traffic light behind a black car in the left lane.","The traffic light turns green and the black car ahead starts moving forward across the intersection."
496,221,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"The ego-car follows a car on a wet road with oncoming traffic and streetlights visible.","A vehicle from the left lane moves ahead sharply causing a near-miss without contact."
497,161,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",1,0,0,2,"The ego-car follows a white sedan in the middle lane at a city intersection.","The white car brakes sharply and blocks the motorcycle ahead causing a collision."
498,81,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",0,0,0,2,"The ego-car follows a motorcycle near a truck carrying yellow debris on a highway.","Yellow debris falls from the truck, blocks the motorcycle lane, and causes a collision."
499,152,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,1,"The ego-car follows a silver car on a wet road with trees and guardrails.","The silver car suddenly turns right and mounts the roadside embankment without stopping."
500,51,0,"0. No Crash",0,"debris on the road",0,0,0,0,"The ego-car follows two cars on a highway with red pillars and overhead gantries.","Debris falls from a vehicle ahead and scatters across the highway lanes."
501,141,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"The ego-car approaches an intersection with a white van parked on the right.","A truck on the left collides with a car and spills oranges across the road."
502,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car follows a black truck in the left lane on a multi-lane highway with clear skies.","No incident occurred; traffic flows normally on the highway with no hazards visible."
503,261,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"The ego-car follows a white truck at a city intersection with red traffic lights and other vehicles.","A vehicle from the left lane merges right ahead, causing a near-miss situation without contact."
504,51,1,"1. Ego-car collided but did not stop",1,"flying object hit the car",0,0,0,1,"The ego-car follows a truck and a white car on a two-lane highway with guardrails.","Debris from the truck ahead flies backward and strikes the ego-car windshield."
505,101,0,"0. No Crash",0,"animal on the road",0,1,0,0,"The ego-car drives on a dark highway with oncoming traffic visible ahead.","A deer crosses from the right side into the ego-car lane causing evasive braking."
506,71,0,"0. No Crash",0,"animal on the road",0,3,0,1,"The ego-car approaches a blue truck parked on the right side of a rural road.","Three geese cross the road from left to right, blocking the ego-car's path."
507,371,1,"2. Ego-car collided and could not continue moving",1,"ego-car loses control",0,0,0,1,"The ego-car drives in the right lane on a multi-lane highway with distant buildings and clear sky.","The ego-car veers left into a grassy median and collides with a tree, causing the camera to tilt."
508,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car drives on a curved road with oncoming traffic and streetlights.","No incident or hazard observed in the entire video sequence; normal driving conditions."
509,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car follows a white car and a green truck on a wet city road with multiple lanes.","No visible incident or anomaly occurs across the frames; traffic flows normally."
510,111,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"The ego-car follows a red car in the middle lane with oncoming traffic visible.","A white car from the left crosses the center line and forces the ego-car to brake."
511,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car follows a purple car near a crosswalk with red traffic lights.","No visible incident or anomaly in the sequence; all vehicles proceed normally."
512,91,0,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car follows a black car in the middle lane on a multi-lane highway with overpass.","Debris falls onto the highway ahead and causes a sudden lane change by the black car."
513,41,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"The ego-car follows a black car in the right lane on a wet city street.","A black car from the left lane merges right and collides with the vehicle ahead."
514,56,0,"0. No Crash",0,"flying object hit the car",0,0,0,1,"The ego-car follows a red car on a highway with a truck in the right lane.","A large tumbleweed blows across the highway from the right and collides with the red car."
515,141,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",1,0,0,3,"The ego-car follows a brown SUV in the left lane with a truck ahead in city traffic.","A scooter lies on the road between the truck and taxi, causing traffic to slow."
516,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car drives under power lines on a clear day with bright sunlight.","No visible incident or hazard; clear sky and steady driving conditions."
517,382,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,2,"The ego-car follows a black car in the right lane near a green highway sign.","The black car ahead moves left across lanes while the ego-car stays right."
518,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car drives on a two-lane road with oncoming traffic and trees on the right.","No visible incident or anomaly in the provided frames; all vehicles proceed normally."
519,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car approaches an intersection with traffic lights and a truck crossing ahead.","No incident detected; all vehicles move normally through the intersection."
520,131,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"The ego-car follows a white car and several trucks in heavy traffic on a multi-lane road.","A large blue truck merges from the left and blocks the ego-car's lane ahead."
521,481,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"The ego-car follows a black car in the right lane on a city street with palm trees.","A yellow school bus enters the lane from the left and overtakes the ego-car."
522,221,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"The ego-car is near an orange truck on a wet road with pedestrians on the sidewalk.","The orange truck turns right sharply and collides with a pedestrian on the sidewalk."
523,81,1,"1. Ego-car collided but did not stop",1,"flying object hit the car",0,0,0,0,"The ego-car follows a black car and a red car on a snowy highway with two lanes.","A large piece of debris falls from above and shatters the ego-car's windshield."
524,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car follows a white SUV in the right lane at an intersection with a red truck.","No visible incident or anomaly occurs across the frames; traffic proceeds normally."
525,41,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",2,0,1,2,"The ego-car follows a black car in the right lane with a pedestrian holding a green bucket near the curb.","A pedestrian runs into the lane with a green bucket and collides with a motorcycle carrying two workers."
526,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car drives in the right lane on a multi-lane highway with oncoming traffic visible.","No incident observed; the ego-car continues driving steadily through multiple frames."
527,41,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,2,"The ego-car follows a dark car near a bus in the left lane on a city street.","A pedestrian crosses the road ahead from the left and blocks the ego-car lane."
528,291,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"The ego-car follows a brown pickup truck on a wet winding road with rocky cliffs.","The pickup truck drifts left across the yellow line and blocks the ego-car lane."
529,509,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"The ego-car follows a red SUV in the right lane on a wet city street with oncoming traffic.","A pedestrian steps from the right sidewalk into the lane ahead and blocks the ego-car's path."
530,98,0,"0. No Crash",0,"pedestrian is crossing the street",2,0,0,1,"The ego-car approaches an intersection with a white van on the left and motorcycles crossing ahead.","A pedestrian crosses from the left into the ego-car's lane without yielding, forcing a stop."
531,281,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"The ego-car follows a white SUV and a black car near a large truck on the right.","The white SUV swerves left and collides with the truck's rear trailer ahead."
532,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car follows a red car in the right lane on a city street.","No visible incident or hazard in the sequence; all frames show normal driving conditions."
533,320,-1,"0. No Crash",0,"unknown",0,0,0,2,"The ego-car follows a yellow bus and a truck in the left lane near an intersection.","No incident detected; normal traffic flow with vehicles moving steadily."
534,291,0,"0. No Crash",0,"vehicle overtakes",0,0,0,0,"The ego-car follows a white car in the right lane on a multi-lane highway at night.","A car ahead brakes suddenly with red lights, causing the following cars to stop abruptly."
535,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car stops at a red light as pedestrians cross the road ahead.","No incident occurs; pedestrians clear the road and traffic proceeds normally."
536,61,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,1,2,"The ego-car approaches an intersection with a parked truck on the left side.","A three-wheeled vehicle blocks the left lane and a person falls onto the road."
537,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car drives through a well-lit parking lot near a Dollar Tree store.","No incident occurred; the parking lot scene remains clear and uneventful."
538,21,0,"0. No Crash",0,"animal on the road",0,10,0,0,"The ego-car approaches a rural road with clear lanes and no visible traffic.","A flock of white geese crosses the road ahead and blocks the ego-car lane."
539,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car drives along a curved road with parked cars and a pedestrian crossing sign visible.","No incident occurred; the road is clear with no hazards or collisions observed."
540,161,0,"0. No Crash",0,"animal on the road",0,1,0,0,"The ego-car approaches a crosswalk with a black cat near the left curb.","The black cat crosses the road from left to right in front of the ego-car."
541,291,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"The ego-car stops at a red light as a pedestrian in a costume approaches the crosswalk.","A pedestrian in a costume crosses the crosswalk ahead and walks in front of the ego-car."
542,285,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"The ego-car approaches an intersection with a yellow school bus and a black car on the right.","A pedestrian crosses the crosswalk from the left and forces the ego-car to stop."
543,61,0,"0. No Crash",0,"animal on the road",0,1,0,0,"The ego-car approaches a crosswalk with visible pedestrian signs and trees lining the street.","A bird lands on the crosswalk ahead, causing the ego-car to slow down gradually."
544,41,0,"0. No Crash",0,"animal on the road",0,1,0,0,"The ego-car drives on a dark road with a white line marking the right lane.","A kangaroo crosses from the right side into the ego-car's path ahead."
545,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car stops at a red traffic light with oncoming traffic visible ahead.","No incident occurred; all vehicles are proceeding normally through the intersection."
546,131,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",1,0,0,2,"The ego-car follows a yellow bus on a two-lane road with oncoming traffic.","A motorcyclist collides with the yellow bus and falls to the right side."
547,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car follows a white truck in the right lane on a multi-lane highway with clear skies.","No visible incident or anomaly across all frames; traffic flows normally without hazards."
548,361,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",2,0,0,2,"The ego-car follows a dark car in the right lane near a parked van on a city street.","A van from the left lane turns across the ego-car's path and forces a stop."
549,81,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,1,2,"The ego-car follows a white van in the right lane on a multi-lane highway at night.","A pedestrian falls into the left lane as a vehicle swerves ahead on the highway."
550,251,0,"0. No Crash",0,"pedestrian is crossing the street",1,0,2,0,"The ego-car approaches an intersection where a pedestrian pulls a blue stroller across the road.","A pedestrian pulls a stroller across the road ahead while another person moves near the ego-car's path."
551,161,0,"0. No Crash",0,"ego-car hits a pedestrian",0,0,2,0,"The ego-car approaches an intersection with two pedestrians standing near a signpost on the right.","A pedestrian in white pants runs into the ego-car lane from the right and blocks the path."
552,181,0,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car drives down a street lined with parked cars at night.","The road ahead shows blurred light streaks indicating sudden motion or impact."
553,71,0,"0. No Crash",0,"bicycle on road",1,0,0,0,"The ego-car travels in the middle lane with multiple trucks parked on the left.","A cyclist crosses the road from the left ahead, causing the ego-car to adjust."
554,221,0,"0. No Crash",0,"debris on the road",0,0,0,2,"The ego-car follows a white car in the right lane on a multi-lane highway with a silver car nearby.","Yellow barriers fall from a truck ahead and scatter across the right lane."
555,311,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car approaches an intersection with traffic lights and buildings visible ahead.","No incident occurred; the scene shows normal urban driving conditions with no hazards."
556,31,0,"0. No Crash",0,"bicycle on road",1,0,0,1,"The ego-car follows a red double-decker bus in the left lane with a cyclist ahead.","A cyclist moves into the ego-car lane and forces a lane adjustment without contact."
557,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car drives down a residential street with a white truck and pedestrians on the sidewalk.","No incident occurred; the sequence shows normal driving with no hazards or collisions."
558,51,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"The ego-car follows a red car in the right lane on a city road.","A car from the right lane turns left abruptly and blocks the ego-car lane."
559,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car drives past pedestrians near a bus on a city street with construction barriers.","No visible incident or hazard; the ego-car proceeds normally through the intersection."
560,141,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"The ego-car approaches a crosswalk where a pedestrian stands on the curb.","A pedestrian steps into the crosswalk and raises an arm toward the ego-car."
561,101,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,0,0,"The ego-car waits at a red light with a white SUV ahead.","A pedestrian crosses the street ahead near the crosswalk."
562,71,0,"0. No Crash",0,"animal on the road",0,1,0,0,"The ego-car drives on a city road with oncoming traffic and buildings nearby.","A black cow runs across the road from right to left causing sudden movement."
563,251,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car approaches an intersection with a stop sign and a pedestrian on the sidewalk.","No incident occurred; the ego-car drove through the intersection without any collision or hazard."
564,321,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"The ego-car follows a gray pickup truck in the left lane on a multi-lane highway.","The gray pickup truck moves left ahead of the ego-car, changing lanes on the highway."
565,71,0,"0. No Crash",0,"animal on the road",0,1,0,0,"The ego-car drives on a two-lane road with a white fence on the right.","A white dog crosses the road from left to right and exits near the fence."
566,71,0,"0. No Crash",0,"animal on the road",0,1,0,1,"The ego-car follows a gray car on a two-lane highway with forest on both sides.","A black and white cow crosses the road ahead from the right and blocks the ego-car lane."
567,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car follows a black van in the center lane at a city intersection.","No visible incident or anomaly; all vehicles remain in lanes with no collisions."
568,291,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"car hits barrier",0,0,0,1,"The ego-car drives on a highway with two visible lanes and a distant car ahead.","A black car collides with the right guardrail and spins into the right lane."
569,321,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"The ego-car follows a black car in the center lane with a white truck on the left.","The white truck changes lane left and blocks the ego-car's path causing a near-miss."
570,61,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"The ego-car drives past parked cars on a residential street with houses.","A child runs from the sidewalk into the road ahead of the ego-car."
571,111,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"The ego-car follows a red car on a two-lane road under streetlights with oncoming traffic.","A vehicle overtakes from the left and merges ahead of the ego-car on the road."
572,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car follows a white car in the right lane on a clear highway.","No visible incident or anomaly; traffic flows normally throughout the sequence."
573,241,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a crossing cyclist",1,0,0,0,"The ego-car approaches an intersection with a cyclist riding on the right side.","A cyclist crosses the ego-car path ahead and collides with the front."
574,101,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car follows a blue truck in the right lane on a multi-lane road with oncoming traffic.","No incident occurred; the blue truck remains in its lane without blocking the ego-car."
575,281,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,2,"The ego-car follows a yellow car as a red truck moves left across the lane.","A red truck merges left from the side and blocks the ego-car lane with its rear."
