"video","Incident window start frame","Incident Detection","Crash Severity","Ego-car involved","Label","Number of Bicyclists/Scooters","Number of animals involved","Number of pedestrians involved","Number of vehicles involved (excluding ego-car)","Caption Before Incident","Reason of Incident"
463,400,1,"3. Ego-car collided with at-least one person or cyclist",0,"ego-car hits a crossing cyclist",1,0,0,2,"Ego-car drives on a city road with bicycle and oncoming car visible.","Bicycle cuts in front of ego-car; rider loses balance and falls."
464,41,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,2,0,"Ego-car approaches a pedestrian crossing with vehicles parked on the right.","A pedestrian crosses the road from the left without using a crosswalk."
465,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a truck on a wet multi-lane road with light traffic.","No incident observed in the provided frames."
466,201,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a truck and yellow car on a multi-lane road with green barriers.","The truck suddenly swerves right, collides with the yellow car, and spills cargo."
467,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a multi-lane highway with moderate traffic ahead.","No incident observed in the provided frames."
468,281,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car approaches a two-lane road with oncoming vehicles ahead.","A car crosses into ego-car's lane causing a near-miss collision."
469,351,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car drives on a city road with vehicles and shops visible.","A pedestrian crosses the road from the left and steps into the ego-car's lane."
470,64,0,"0. No Crash",0,"vehicle overtakes",0,0,0,2,"Blue car drives parallel to a truck on a two-lane highway.","Debris falls from the truck onto the road, causing the blue car to swerve."
471,91,0,"0. No Crash",0,"animal on the road",0,0,0,0,"Ego-car travels on a multi-lane highway with moderate traffic flow.","Debris rolls across lanes from oncoming traffic side."
472,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car approaches intersection with truck on left and two bicycles on right.","No incident observed in the provided frames."
473,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car stops at an intersection with multiple vehicles ahead.","No incident observed; traffic remains stationary at the intersection."
474,111,0,"0. No Crash",0,"scooter on the road",1,0,0,0,"Ego-car approaches an intersection with a Walmart sign and traffic lights.","A person on a mobility scooter crosses the road ahead of the ego-car."
475,218,1,"1. Ego-car collided but did not stop",1,"flying object hit the car",0,0,0,0,"Ego-car drives on a highway with a van ahead in the same lane.","A van cuts left across lanes and collides with oncoming traffic."
476,31,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a rural road with oncoming traffic ahead.","A deer runs across the road from left to right."
477,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with multiple vehicles ahead.","No incident observed; normal traffic flow continues."
478,111,0,"0. No Crash",0,"vehicle overtakes",0,0,0,2,"Ego-car follows a black car ahead with a large truck on the right lane.","The truck merges left without clearance, cutting in front of the ego-car."
479,311,0,"0. No Crash",0,"animal on the road",0,1,1,0,"Ego-car approaches crosswalk with pedestrian and dog on road.","Dog sitting on crosswalk; no collision occurred with ego-car."
480,131,0,"0. No Crash",0,"animal on the road",0,1,0,0,"A deer runs across the wet highway with oncoming traffic ahead.","The deer slips on the wet road surface and falls into the lane."
481,161,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,1,"Ego-car drives on a city road with a fuel tanker approaching from the left.","A fuel tanker merges into the ego-car's lane without sufficient clearance."
482,131,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a car ahead on a multi-lane highway with clear lanes.","A car ahead loses a tire which rolls onto the highway lane."
483,49,0,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives past trees and a red truck on the left.","A large branch falls onto the road ahead of the ego-car."
484,471,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",1,0,0,2,"Ego-car drives on a multi-lane city road with moderate traffic ahead.","A motorcycle falls in the right lane near a parked car."
485,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a clear city road with light traffic.","No incident observed; road remains clear and stable."
486,151,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"car flipped over",0,0,0,2,"Ego-car follows a sedan and a red truck on a two-lane road.","A white truck on the left loses control and rolls over across the lane."
487,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a white SUV on a curved city road at night.","No incident observed in the provided frames."
488,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with moderate traffic and red lights ahead.","No incident observed; traffic flows normally through the intersection."
489,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives through a well-lit intersection with green traffic lights.","No incident observed in the provided frames."
490,101,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",1,0,0,2,"Ego-car approaches intersection with heavy traffic and a motorcycle on the left.","A motorcycle cuts in front of the ego-car, causing a collision."
491,91,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,1,2,"Ego-car drives on a city road with vehicles parked left and right.","A pedestrian crosses the road and collides with an oncoming white car."
492,101,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a crossing cyclist",2,0,0,0,"Ego-car approaches an intersection with pedestrians and electric bikes waiting.","A pedestrian falls onto the road from an electric bike at the intersection."
493,361,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows white SUV in left lane with heavy traffic ahead.","White SUV swerves left into oncoming traffic lane and collides with a vehicle."
494,101,0,"0. No Crash",0,"scooter on the road",0,0,0,1,"Ego-car follows a truck on a multi-lane city road with light traffic.","A truck loses a tire which rolls into the ego-car's lane."
495,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car stops at a red light with multiple vehicles at an intersection.","No incident observed; traffic proceeds normally after light turns green."
496,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a dark road with oncoming traffic and streetlights.","No incident observed; road and traffic remain stable across frames."
497,161,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",1,0,0,2,"Ego-car waits at an intersection with multiple vehicles in adjacent lanes.","A motorcycle collides with a white car on the left lane."
498,81,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"flying object hit the car",0,0,0,2,"Motorcycle follows a truck with yellow cylindrical debris on highway lane.","Yellow cylindrical debris from truck strikes motorcycle causing crash."
499,152,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,1,"Ego-car follows a silver sedan on a wet two-lane road with guardrails.","The silver sedan loses traction on the wet road and slides toward the right guardrail."
500,61,0,"0. No Crash",0,"flying object hit the car",0,0,0,0,"Ego-car approaches a gantry on a highway with two vehicles ahead.","Debris falls from a vehicle onto the highway causing a hazard."
501,141,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car approaches an intersection with a white van parked on the right.","A truck overturns and spills oranges across the road lanes."
502,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a highway with multiple vehicles in adjacent lanes.","No incident observed; traffic flows normally across all frames."
503,261,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car follows a white truck at a red light with multiple vehicles ahead.","A vehicle cuts in from the right lane, causing a near-miss with the ego-car."
504,61,1,"1. Ego-car collided but did not stop",1,"flying object hit the car",0,0,0,1,"Ego-car follows a truck and a car on a two-lane road with guardrails.","Debris from a truck flies backward and strikes the ego-car's windshield."
505,91,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a dark highway with clear lanes ahead.","A deer enters the road from the right and crosses in front of the ego-car."
506,71,0,"0. No Crash",0,"animal on the road",0,3,0,1,"Ego-car approaches a rural road with a parked truck on the right.","Geese cross the road ahead, causing potential obstruction for the ego-car."
507,371,1,"2. Ego-car collided and could not continue moving",1,"ego-car loses control",0,0,0,0,"Ego-car drives straight on a multi-lane road with distant buildings.","Ego-car veers right off the road and collides with a grassy embankment."
508,233,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car approaches an intersection with oncoming traffic and a stop sign visible ahead.","A vehicle from the left crosses into the ego-car's lane, causing a near-miss."
509,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a wet city road with moderate traffic ahead.","No incident observed; normal driving conditions with no anomalies."
510,111,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car drives on a city road with multiple vehicles ahead in lanes.","A white car cuts in from the left lane into ego-car's path."
511,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car approaches intersection with multiple vehicles and red traffic lights.","No incident observed; traffic proceeds normally through the intersection."
512,91,0,"0. No Crash",0,"flying object hit the car",0,0,0,0,"Ego-car travels on a highway with multiple vehicles in adjacent lanes.","Debris appears on the highway lane ahead, causing no collision."
513,41,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a black sedan at a rainy intersection with moderate traffic.","A black vehicle cuts in from the left lane, causing a collision with the sedan ahead."
514,66,0,"0. No Crash",0,"flying object hit the car",0,0,0,2,"Ego-car follows a red car with a truck on the right lane.","A tumbleweed blows across the highway and hits the red car ahead."
515,121,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",1,0,0,4,"Ego-car drives on a city road with multiple vehicles ahead.","A motorcycle falls near the truck in the adjacent lane."
516,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives under power lines with clear sky and sunlight reflections.","No incident observed; stable driving conditions throughout all frames."
517,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a highway with multiple lanes and light traffic.","No incident visible in the provided frames."
518,321,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car drives on a two-lane road with oncoming traffic and a speed limit sign visible.","A van crosses the center line into the ego-car's lane causing a near-miss."
519,31,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car approaches an intersection with a white SUV turning left.","White SUV turns left into path of ego-car causing near-miss."
520,131,0,"0. No Crash",0,"vehicle overtakes",0,0,0,2,"Ego-car is in heavy traffic with multiple trucks and cars ahead.","A large blue truck cuts in from the left lane into ego-car's path."
521,481,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car follows a black car on a city road with bicycles and parked vehicles.","A yellow school bus cuts in from the left lane ahead of the ego-car."
522,221,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a pedestrian",0,0,1,1,"Ego-car approaches intersection with a turning orange truck on the left.","The orange truck turns left without yielding, colliding with the ego-car."
523,81,1,"1. Ego-car collided but did not stop",1,"flying object hit the car",0,0,0,0,"Ego-car drives on a snowy highway with vehicles ahead in multiple lanes.","A large flying object struck the windshield causing it to shatter."
524,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car waits at an intersection with multiple vehicles in lanes.","No incident observed in the provided frames."
525,41,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",1,0,1,2,"A pedestrian crosses the road ahead of the ego-car carrying a bucket.","A pedestrian steps into the lane, collides with a motorcycle, and falls."
526,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a multi-lane road with steady traffic ahead.","No incident observed; normal driving conditions throughout all frames."
527,41,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car approaches a bus and two cars on a city road.","A pedestrian crosses the road from the left toward the sidewalk."
528,311,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a truck on a wet mountain road with no oncoming traffic.","The truck veers left across the center line and collides with oncoming traffic."
529,529,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car drives on a rainy city road with multiple vehicles ahead and oncoming traffic.","A pedestrian stands in the road next to a stopped car causing traffic disruption."
530,98,0,"0. No Crash",0,"scooter on the road",1,0,0,0,"Ego-car drives on a city road with motorcycles and vehicles ahead.","A scooter crosses the road ahead but no collision occurs."
531,301,0,"0. No Crash",0,"vehicle overtakes",0,0,0,2,"Ego-car follows a white van and black SUV on a multi-lane road with trucks ahead.","The white van cuts left across lanes, forcing the black SUV to brake sharply."
532,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows traffic on a city road at night with green lights.","No incident observed; traffic flows normally through the intersection."
533,300,0,"0. No Crash",0,"scooter on the road",1,0,0,2,"Ego-car approaches intersection with bus and trucks ahead in multiple lanes.","Scooter rider moves near large truck while bus is turning left."
534,231,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car drives under highway signs with moderate city traffic ahead.","A vehicle cuts in from the left lane causing sudden braking."
535,295,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,2,1,"Pedestrians cross the road at an intersection with red traffic lights.","Pedestrians cross the road while a vehicle approaches from the side."
536,61,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,1,2,"Ego-car approaches an intersection with a fuel tanker on the left.","A three-wheeled vehicle cuts in front of the ego-car and falls."
537,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives through a well-lit parking lot with parked vehicles visible.","No incident observed; continuous driving in a parking lot with no anomalies."
538,21,0,"0. No Crash",0,"animal on the road",0,11,0,0,"Ego-car approaches a rural road with geese on the right side.","Geese cross the road ahead, causing sudden movement and potential collision."
539,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a curved road with parked vehicles and a pedestrian crossing sign.","No incident observed; normal driving through an intersection with clear road markings."
540,161,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car approaches a crosswalk with a cat near the curb.","A cat crosses the road at the crosswalk ahead of the ego-car."
541,311,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car stops at intersection while pedestrian enters crosswalk ahead.","A pedestrian crosses the crosswalk directly in front of the ego-car."
542,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car approaches a city intersection with a yellow bus and other vehicles.","No incident observed; traffic moves normally through the intersection."
543,61,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car decelerates on a city road with clear crosswalk and traffic signs.","A bird lands on the crosswalk ahead, causing no collision but visible hazard."
544,41,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a dark road with clear lane markings and no visible hazards.","A kangaroo crosses the road from right to left in front of the ego-car."
545,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car stops at red traffic light with oncoming vehicles visible.","No incident observed; traffic remains stable at intersection."
546,141,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",1,0,0,3,"Ego-car follows a yellow bus on a two-lane road with oncoming truck.","Bicycle rider moves into bus's path causing bus to brake suddenly."
547,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a multi-lane highway with moderate traffic flow.","No incident observed in the provided frames."
548,361,0,"0. No Crash",0,"many cars/pedestrians/cyclists collided",2,0,0,2,"Ego-car drives on a city road with moderate traffic and a van approaching left.","A van cuts in from the left lane but no collision occurs with ego-car."
549,81,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",0,0,1,2,"Ego-car follows a van on a multi-lane highway with streetlights at night.","A car ahead brakes suddenly, causing a pedestrian to fall into the lane."
550,241,0,"0. No Crash",0,"pedestrian is crossing the street",1,0,2,0,"Ego-car approaches an intersection with pedestrians and vehicles ahead.","A pedestrian runs into the road but no collision occurs with the ego-car."
551,161,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a pedestrian",0,0,1,0,"Ego-car approaches an intersection with pedestrians waiting on the right.","A pedestrian runs into the road in front of the ego-car."
552,181,0,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with heavy traffic and parked cars.","Unknown hazard: blurred lights and distorted view ahead in the frame."
553,71,0,"0. No Crash",0,"bicycle on road",1,0,0,0,"Ego-car travels on a multi-lane city road with moderate traffic and trucks parked on the right.","A cyclist crosses the road from left to right in front of the ego-car."
554,221,0,"0. No Crash",0,"unknown",0,0,0,3,"Ego-car follows a white sedan on a multi-lane highway with moderate traffic.","A truck spills wooden pallets across lanes causing traffic disruption."
555,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives through a city intersection with traffic lights and buildings.","No incident observed; normal urban driving conditions throughout the frames."
556,1,0,"0. No Crash",0,"bicycle on road",1,0,0,2,"Ego-car follows a bus on a multi-lane road with other vehicles ahead.","A bicycle enters the ego-car's lane from the right, causing a near-miss."
557,81,-1,"0. No Crash",0,"unknown",0,0,1,0,"Ego-car drives on a city road with a white truck approaching on the left.","No incident detected; road remains clear with no collision or hazard."
558,61,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car follows a red vehicle on a multi-lane road at night with traffic ahead.","A vehicle cuts in from the right and forces the ego-car to swerve left."
559,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives through a city intersection with pedestrians and a bus.","No incident observed in the sequence; normal urban driving conditions."
560,141,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car approaches crosswalk with pedestrian waiting on left sidewalk.","Pedestrian jogs into crosswalk while van turns right across path."
561,101,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car stops at red light with oncoming cars waiting at intersection.","A pedestrian suddenly crosses the street in front of oncoming traffic."
562,91,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a city road with light traffic and buildings ahead.","A cow runs from the right onto the road and crosses in front of the ego-car."
563,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a clear road with a pedestrian on the right sidewalk.","No incident observed; scene remains stable with no hazards."
564,321,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car follows a silver pickup truck in the left lane with moderate traffic ahead.","A silver pickup truck cuts left across lanes, forcing the ego-car to adjust."
565,71,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a rural road with a deer ahead in the lane.","A deer runs across the road and exits to the right side."
566,71,0,"0. No Crash",0,"animal on the road",0,1,0,1,"Ego-car follows a car on a rural road with clear lanes and trees.","A cow enters the road ahead and crosses the lane in front of the car."
567,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a black van in heavy traffic at an intersection.","No incident observed; traffic flows normally with no anomalies."
568,281,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"car hits barrier",0,0,0,1,"Ego-car drives on a highway with a car ahead in the right lane.","A car loses control and collides with the right guardrail on the highway."
569,351,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car drives on a city road with multiple vehicles ahead and a truck on the left.","A person in the truck extends an arm toward the ego-car, causing a near-miss incident."
570,51,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,2,0,"Ego-car drives on a residential street with parked cars and no pedestrians visible.","A child runs into the street from behind a parked car, causing a near-miss."
571,111,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car follows a vehicle on a dark road with streetlights.","A vehicle cuts in from the left lane ahead of ego-car."
572,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a silver sedan on a multi-lane road with light traffic.","No incident observed in the provided frames."
573,241,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a crossing cyclist",1,0,0,0,"Ego-car approaches an intersection with a cyclist ahead on the right.","A cyclist cuts in front of the ego-car and falls onto the road."
574,101,0,"0. No Crash",0,"vehicle overtakes",0,0,0,2,"Ego-car drives on a multi-lane road with a blue truck on the right.","A truck merges right without signaling but no collision occurs."
575,181,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car drives on a road with trucks and cars ahead in daylight.","A large truck cuts in from the left, blocking ego-car's lane."
576,111,0,"0. No Crash",0,"animal on the road",1,1,0,1,"Ego-car approaches intersection with green traffic light and clear crosswalk.","A dog runs into the crosswalk and crosses the road ahead of the ego-car."
577,61,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a sedan and a white truck on a city street with an ambulance ahead.","No incident occurred; ambulance moved right and exited the lane without collision."
578,31,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a rural road with houses and trees on the left.","A deer runs from the left side across the road in front of the ego-car."
579,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car approaches and passes through a toll station on a highway.","No incident observed; ego-car drives through toll station without anomalies."
580,61,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",1,0,0,2,"Ego-car approaches intersection; blue truck and motorcycle cross left to right.","Blue truck cuts in front of ego-car while turning left abruptly."
581,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a red car on a wet city road at dusk.","No anomaly or incident observed in the provided frames."
582,191,0,"0. No Crash",0,"animal on the road",0,5,0,0,"Ego-car approaches a dark road with no visible traffic ahead.","Wild animals cross the road from both sides toward the ego-car."
583,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a highway with multiple lanes and moderate traffic.","No incident observed in the provided sequence; traffic flows normally."
584,71,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car follows a red truck on a rainy highway under overpass signs.","Ego-car overtakes red truck too closely on wet lane causing near-miss."
585,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a yellow van on a winding rural road with houses.","No incident observed; vehicle proceeds safely along the curved road."
586,470,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",1,0,0,0,"Ego-car drives behind a cyclist on a city street with parked cars.","Cyclist loses balance and falls onto the road ahead of ego-car."
587,141,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a red car on a multi-lane road with oncoming traffic.","A pedestrian crosses the road and collides with an oncoming vehicle."
588,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a rural road with a truck ahead in the same lane.","No incident observed; road and traffic remain stable across frames."
589,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car moves through a parking lot with USPS vans parked on the left.","No anomaly or incident observed in the provided frames."
590,41,1,"1. Ego-car collided but did not stop",1,"flying object hit the car",0,0,0,1,"Ego-car drives on highway with oncoming traffic and green exit signs visible.","Debris flies from a truck and collides with the ego-car's windshield."
591,361,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car drives on a city road with parked cars and light traffic.","A red car cuts in from the left lane ahead of ego-car."
592,171,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a crossing cyclist",1,0,0,0,"Ego-car drives forward as a cyclist approaches from the left parking area.","Cyclist enters the ego-car's path and collides with the vehicle's front."
593,91,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a residential street with parked cars and a person near a fence.","A dog runs from the sidewalk into the road ahead of the ego-car."
594,91,0,"0. No Crash",0,"animal on the road",0,0,0,1,"Ego-car drives on highway with multiple vehicles in adjacent lanes.","A large tumbleweed rolls across the highway, forcing a car to swerve left."
595,261,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"car flipped over",0,0,0,2,"Ego-car follows two vehicles in adjacent lanes on a highway.","A van veers right off the road and collides with the embankment."
596,41,0,"0. No Crash",0,"bicycle on road",2,0,0,0,"Ego-car drives past a white SUV on the left with bicycles ahead.","A bicycle rider falls on the road ahead without external collision."
597,421,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car drives on highway; red car is in left lane ahead.","Red car cuts sharply right across ego-car's path causing near-miss."
598,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows traffic on a multi-lane city road with vehicles ahead.","No incident observed; traffic flows normally across all frames."
599,81,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car follows a silver car on a multi-lane city road with moderate traffic.","A pedestrian crosses the road ahead, causing vehicles to slow."
600,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with a white car ahead in the same lane.","No incident observed; traffic flows normally with no visible hazards."
601,281,0,"0. No Crash",0,"flying object hit the car",0,0,0,2,"Ego-car drives on highway beside a large green-covered truck.","Truck emits dense smoke that engulfs ego-car's windshield."
602,91,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,4,0,"Ego-car approaches a bus stop with pedestrians waiting on the left sidewalk.","Pedestrians cross the road ahead, causing ego-car to slow down."
603,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car travels on a highway with a truck ahead in the right lane.","No incident observed; traffic flows normally across all frames."
604,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car approaches a busy intersection with multiple vehicles and pedestrians.","No anomaly or incident observed in the sequence of frames."
605,261,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car drives on a wet road with oncoming van and bus ahead.","Road edge collapses as van approaches, causing terrain failure near shoulder."
606,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives under an overpass with oncoming traffic visible.","No incident observed in the sequence; normal driving continues."
607,1,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car approaches an intersection with a bus on the right and oncoming traffic.","A vehicle cuts in from the left and collides with oncoming traffic."
608,11,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with a pedestrian crossing ahead.","No incident occurs; pedestrian safely crosses the street."
609,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with moderate traffic and clear weather.","No incident observed; traffic flows normally without anomalies."
610,1,0,"0. No Crash",0,"animal on the road",0,1,0,1,"Ego-car drives on a rural road with clear lanes and oncoming vehicle ahead.","A dog runs into the road ahead, causing potential collision with oncoming vehicle."
611,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives through an intersection with multiple vehicles and traffic lights.","No incident observed; normal traffic flow continues across all frames."
612,201,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"scooter on the road",1,0,0,0,"Ego-car drives on a city road with parked cars and a motorcycle ahead.","Motorcycle falls over on the road causing the rider to fall."
613,111,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a crossing cyclist",1,0,0,0,"Ego-car approaches a tunnel with pedestrians and a cyclist ahead.","A cyclist swerves into ego-car's path and falls in front of it."
614,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a wet road with oncoming vehicles at an intersection.","No incident observed in the provided frames; traffic appears stable."
615,271,0,"0. No Crash",0,"animal on the road",0,1,1,1,"Ego-car approaches a pedestrian standing left with arms outstretched.","A dog runs into the road from the right and crosses ahead."
616,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a highway at night with clear lanes and streetlights.","No incident observed; all frames show normal driving conditions."
617,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car stops at a red light with multiple cars ahead and oncoming traffic.","No incident observed; traffic remains stationary at the intersection."
618,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives through an intersection with green traffic lights and clear road.","No incident observed in the provided frames; road remains clear and safe."
619,251,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a pedestrian",0,0,1,0,"Ego-car drives on a wet road with distant traffic lights and oncoming vehicles.","A red object on the road ahead causes a collision with the ego-car."
620,62,0,"0. No Crash",0,"flying object hit the car",0,0,0,2,"Ego-car travels on a highway with a truck and car ahead in the same lane.","A red and white barrel falls from the truck ahead onto the highway lane."
621,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a road with parked vehicles and oncoming traffic.","No anomaly or incident visible in the provided frames."
