video,Incident window start frame,Incident Detection,Crash Severity,Ego-car involved,Label,Number of Bicyclists/Scooters,Number of animals involved,Number of pedestrians involved,Number of vehicles involved (excluding ego-car),Caption Before Incident,Reason of Incident
469,355,0,0. No Crash,0,pedestrian is crossing the street,1,0,1,1,Ego-car drives on a city road with vehicles ahead and a van on the left.,A pedestrian crosses the road from the left and steps in front of the ego-car.
470,62,0,0. No Crash,0,animal on the road,0,0,0,2,Ego-car follows a truck on a two-lane highway with a blue car on the left.,"Debris falls from the truck, hits the blue car, and scatters on the road."
471,83,0,0. No Crash,0,animal on the road,0,0,0,1,Ego-car drives on highway with moderate traffic and a silver sedan alongside.,"A large tumbleweed blows across the highway, striking the silver sedan."
472,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car waits at an intersection with a truck and two cyclists nearby.,No incident observed in the provided frames; traffic proceeds normally.
473,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car is stopped at an intersection with multiple vehicles ahead.,No incident visible; traffic remains stationary at the intersection.
474,99,0,0. No Crash,0,scooter on the road,1,0,0,0,Ego-car approaches an intersection with a Walmart sign visible on the left.,A person on a mobility scooter crosses the double yellow lines into oncoming traffic.
475,224,1,1. Ego-car collided but did not stop,1,flying object hit the car,0,0,0,0,Ego-car drives on a multi-lane road with oncoming van and ahead car.,Windshield shattered suddenly with visible cracks spreading across the glass.
476,33,0,0. No Crash,0,animal on the road,0,1,0,0,Ego-car drives on a rural two-lane road with oncoming traffic ahead.,A deer runs across the road from left to right in front of the ego-car.
477,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a multi-lane road with moderate traffic ahead.,No anomaly or incident observed in the provided frames.
478,125,1,6. One or Multiple vehicles collided but ego-car is fine,0,vehicle drives into another vehicle,0,0,0,2,Ego-car follows a truck on a wet highway with moderate traffic.,"A large truck cuts left across lanes, colliding with another vehicle."
479,299,0,0. No Crash,0,animal on the road,0,1,0,0,Ego-car approaches crosswalk with pedestrian and dog sitting ahead.,A dog sits on the crosswalk blocking the ego-car's path.
480,117,0,0. No Crash,0,animal on the road,0,1,0,0,Ego-car drives on a wet rural road with a deer running ahead.,"The deer slips on the wet road surface and falls, causing an obstruction."
481,136,1,6. One or Multiple vehicles collided but ego-car is fine,0,vehicle drives into another vehicle,0,0,0,1,Ego-car drives on a city road with buildings and parked vehicles.,A large fuel truck turns left across ego-car's path without yielding.
482,161,0,0. No Crash,0,vehicle drives into another vehicle,0,0,0,2,Ego-car follows a car in the same lane on a highway with clear markings.,"A car ahead loses a tire, which rolls onto the highway lane."
483,43,0,0. No Crash,0,flying object hit the car,0,0,0,0,Ego-car drives on a city road with trees and parked vehicles on the left.,"Debris flies onto the road from the left side, causing a near-miss."
484,467,1,4. Other cars collided with person/car/object but ego-car is ok,0,many cars/pedestrians/cyclists collided,1,0,1,2,Ego-car travels on a multi-lane road with moderate traffic ahead.,"A motorcycle falls on the road ahead, causing the rider to fall."
485,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a clear city road with no visible hazards.,No incident observed; road remains clear throughout all frames.
486,145,1,6. One or Multiple vehicles collided but ego-car is fine,0,car flipped over,0,0,0,2,Ego-car follows a sedan and a flatbed truck on a two-lane road with oncoming traffic.,"A white truck on the left tilts and crashes into the oncoming lane, colliding with another vehicle."
487,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car follows a white SUV on a curved city road at night.,No incident observed; vehicles proceed normally on the road.
488,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a city road with moderate traffic at night.,No anomaly or incident observed in the provided frames.
489,71,0,0. No Crash,0,pedestrian is crossing the street,0,0,1,0,Ego-car approaches intersection with green traffic light and clear crosswalk.,Ego-car swerves right to avoid pedestrian on crosswalk at night.
490,89,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,1,0,0,2,Ego-car approaches intersection with heavy traffic and oncoming vehicles.,A motorcycle cuts in front of oncoming car causing collision.
491,89,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,0,0,1,2,Ego-car approaches an intersection with vehicles parked on both sides.,A pedestrian crosses the road and falls near a parked white car.
492,95,1,3. Ego-car collided with at-least one person or cyclist,1,ego-car hits a crossing cyclist,1,0,0,0,Ego-car approaches an intersection with pedestrians and motorcyclists ahead.,A cyclist on the left collides with the ego-car at the intersection.
493,321,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car follows a white SUV on a city road with heavy traffic.,"A van cuts in from the right lane, causing a near-miss with the ego-car."
494,99,0,0. No Crash,0,scooter on the road,0,0,0,1,Ego-car follows a truck on a city road with moderate traffic.,A tire detaches from the truck and rolls into the lane ahead.
495,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car stops at red light with multiple vehicles at intersection.,No incident observed; traffic proceeds normally after light turns green.
496,223,0,0. No Crash,0,animal on the road,0,1,0,0,Ego-car drives on a dark road with oncoming traffic and streetlights.,"A deer crosses the road ahead, causing potential collision risk."
497,165,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,1,0,0,2,Ego-car waits at intersection with multiple vehicles and a motorcycle ahead.,Motorcycle collides with white car on the left lane at intersection.
498,79,1,4. Other cars collided with person/car/object but ego-car is ok,0,flying object hit the car,0,0,0,2,Motorcycle approaches a large yellow cylindrical object on the highway lane ahead.,The motorcycle collides with a large yellow cylindrical object in the lane.
499,104,0,0. No Crash,0,car hits barrier,0,0,0,1,Ego-car follows a silver sedan on a wet mountain road.,Silver sedan loses control on wet road and slides toward roadside.
500,61,0,0. No Crash,0,flying object hit the car,0,0,0,0,Ego-car drives on a highway under an overhead gantry with red pillars.,"Debris falls from a vehicle ahead, scattering across the lane."
501,129,0,0. No Crash,0,unknown,0,0,0,2,Ego-car approaches an intersection with a truck ahead on the road.,Truck loses cargo; orange debris spills across the road surface.
502,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a highway with multiple lanes of steady traffic.,No incident observed; traffic flows steadily with no anomalies.
503,259,0,0. No Crash,0,vehicle overtakes,0,0,0,2,Ego-car follows a white truck and a sedan at a red light.,A white sedan merges right into the ego-car's lane from the right.
504,67,1,1. Ego-car collided but did not stop,1,flying object hit the car,0,0,0,1,Ego-car drives on a highway with a truck ahead and no visible hazards.,A large piece of debris flies from the truck and shatters the ego-car's windshield.
505,79,1,1. Ego-car collided but did not stop,1,ego-car hit an animal,0,1,0,0,Ego-car drives on a dark highway with clear lanes ahead.,A deer runs from the right onto the road and collides with the ego-car.
506,59,0,0. No Crash,0,animal on the road,0,3,0,1,Ego-car approaches a rural road with a parked blue truck ahead.,Geese suddenly cross the road in front of the ego-car.
507,376,1,2. Ego-car collided and could not continue moving,1,ego-car loses control,0,0,0,1,Ego-car drives straight on a multi-lane road with distant vehicles ahead.,"Ego-car veers left, collides with a vehicle on the grassy median."
508,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a city road with oncoming traffic and streetlights.,No incident observed in the sequence; normal driving conditions.
509,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a wet city road with multiple vehicles ahead.,No incident observed in the provided frames.
510,133,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car drives on a city road with multiple vehicles ahead and oncoming traffic.,"A white vehicle cuts in from the left, entering the ego-car's lane."
511,159,0,0. No Crash,0,vehicle drives into another vehicle,0,0,0,2,Ego-car approaches intersection with red lights; cars wait ahead.,"Purple car ahead swerves left, cuts in front of white car."
512,87,0,0. No Crash,0,flying object hit the car,0,0,0,0,Ego-car travels on a highway with multiple vehicles ahead and oncoming traffic left.,"Debris appears in the lane ahead, causing vehicles to slow and avoid it."
513,37,1,6. One or Multiple vehicles collided but ego-car is fine,0,vehicle drives into another vehicle,0,0,0,2,Ego-car follows a black sedan in rainy urban traffic with multiple vehicles ahead.,"A black vehicle cuts in from the left lane, causing a collision with the black sedan."
514,76,1,1. Ego-car collided but did not stop,1,flying object hit the car,0,0,0,0,Ego-car drives on a highway with a truck on the right and cars ahead.,A tumbleweed blows across the highway and hits the ego-car's windshield.
515,109,1,4. Other cars collided with person/car/object but ego-car is ok,0,many cars/pedestrians/cyclists collided,1,0,0,4,Ego-car drives on a city road with multiple vehicles ahead in lanes.,"A motorcycle falls near a truck, causing a traffic stoppage."
516,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a clear road with power lines and trees visible.,No anomaly or incident visible in the provided frames.
517,141,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car drives on a highway with multiple vehicles ahead in clear weather.,A white vehicle cuts in from the left lane ahead of the ego-car.
518,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a rural road with oncoming traffic and speed limit signs.,No incident observed in the provided frames.
519,97,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,0,0,0,2,Ego-car approaches an overpass with a white SUV turning left across lanes.,A white SUV turns left across oncoming traffic and causes collision.
520,101,0,0. No Crash,0,vehicle overtakes,0,0,0,2,Ego-car follows a truck on a multi-lane road with heavy traffic.,A white car cuts in sharply from the left lane causing sudden braking.
521,481,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car follows a black car on a city road with a cyclist ahead.,A yellow school bus cuts into the ego-car's lane from the left.
522,219,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,0,0,1,2,Ego-car approaches intersection with truck turning left and pedestrian crossing road.,"Truck turns left without yielding, collides with pedestrian in crosswalk."
523,75,1,1. Ego-car collided but did not stop,1,flying object hit the car,0,0,0,0,Ego-car follows two vehicles on a snowy highway with overcast skies.,A large snow mass falls from above and shatters the ego-car's windshield.
524,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car stops at an intersection with multiple vehicles ahead.,No incident observed in the provided frames.
525,43,1,4. Other cars collided with person/car/object but ego-car is ok,0,many cars/pedestrians/cyclists collided,1,0,1,2,A pedestrian holding a bucket crosses the road in front of a black sedan.,A pedestrian steps into the road and is struck by a motorcycle.
526,67,0,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a highway with moderate traffic and clear lanes ahead.,Ego-car approaches debris on the right shoulder near an exit sign.
527,37,0,0. No Crash,0,pedestrian is crossing the street,0,0,1,0,Ego-car is stationary on a city road with a bus and two cars ahead.,"A pedestrian crosses the road from the left, causing the ego-car to slow down."
528,303,1,6. One or Multiple vehicles collided but ego-car is fine,0,vehicle drives into another vehicle,0,0,0,2,Ego-car follows a truck on a wet mountain road with active windshield wipers.,The truck ahead swerves left and collides with the guardrail on wet road.
529,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a rainy city road with moderate traffic.,No incident observed; normal driving conditions with rain.
530,48,1,4. Other cars collided with person/car/object but ego-car is ok,0,many cars/pedestrians/cyclists collided,2,0,0,2,Ego-car approaches intersection with a motorcycle moving left and a parked car on the right.,"A motorcycle cuts in front of the ego-car, causing a potential collision."
531,245,1,6. One or Multiple vehicles collided but ego-car is fine,0,vehicle drives into another vehicle,0,0,0,2,Ego-car follows a black SUV with trucks and cars ahead on a multi-lane road.,"A white SUV cuts left across lanes, forcing the black SUV to brake suddenly."
532,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car follows a vehicle through a city intersection with green traffic lights.,No incident or anomaly is visible in the provided frames.
533,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a city road with bus and trucks ahead.,No anomaly or incident visible in the provided frames.
534,237,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car drives on a city highway with multiple lanes of traffic.,A vehicle ahead activates emergency lights and slows abruptly in lane.
535,111,1,3. Ego-car collided with at-least one person or cyclist,1,ego-car hits a pedestrian,0,0,1,0,Ego-car approaches crosswalk with pedestrians waiting and green traffic light.,A pedestrian runs into the crosswalk directly in front of the ego-car.
536,59,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,0,0,1,2,Ego-car approaches an intersection with a fuel tanker turning left ahead.,"A three-wheeled vehicle cuts in front of the fuel tanker, causing a collision."
537,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives through a well-lit parking lot with parked vehicles and no visible pedestrians.,No incident observed; smooth driving with no anomalies or hazards in the sequence.
538,9,0,0. No Crash,0,animal on the road,0,12,0,0,Ego-car drives on a rural road with clear lane markings and no visible obstacles.,"A flock of geese crosses the road ahead, causing potential collision hazard."
539,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a curved road near a large building with parked vehicles.,No incident observed; normal driving on a curved road with clear visibility.
540,109,0,0. No Crash,0,animal on the road,0,1,0,0,Ego-car approaches crosswalk with black cat on left sidewalk.,Black cat crosses road from left to right in front of ego-car.
541,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car stopped at intersection with pedestrian crossing ahead.,No incident observed; pedestrian safely crosses in crosswalk.
542,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car approaches intersection with bus and car on the right.,No incident observed; normal driving through intersection.
543,49,0,0. No Crash,0,animal on the road,0,1,0,0,Ego-car drives through an intersection with visible crosswalk and traffic signs.,Small bird on crosswalk ahead of ego-car in the road.
544,33,0,0. No Crash,0,animal on the road,0,1,0,0,Ego-car drives on a dark road with clear lane markings and distant lights.,A kangaroo jumps into the road from the right and crosses ahead of the ego-car.
545,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car stops at a red light with oncoming traffic present.,No incident observed; traffic remains stable at the intersection.
546,129,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,1,0,0,3,Ego-car follows a yellow bus on a two-lane road with oncoming traffic.,Bicycle rider moves into bus's path causing bus to brake and swerve.
547,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a multi-lane highway with moderate traffic flow.,No incident observed in the provided frames.
548,361,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,1,0,0,2,Ego-car approaches intersection; van turns left across oncoming traffic.,A van turns left across oncoming traffic and collides with a motorcycle.
549,83,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,0,0,1,2,Ego-car follows a white van on a multi-lane highway at night with steady traffic.,"A car ahead swerves left, causing a pedestrian to fall into the lane."
550,253,0,0. No Crash,0,pedestrian is crossing the street,1,0,2,0,A pedestrian pulls a blue stroller across the road while another pedestrian walks nearby.,A pedestrian moves toward the ego-car but no collision occurs; hazard cleared safely.
551,175,0,0. No Crash,0,ego-car hits a pedestrian,0,0,1,0,Ego-car approaches a roundabout with pedestrians standing near a signpost.,A pedestrian suddenly runs into the road in front of the ego-car.
552,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a city road with parked cars and traffic ahead.,No incident detected in the provided frames.
553,85,0,0. No Crash,0,bicycle on road,1,0,0,0,Ego-car drives on a city road with vehicles parked on the right.,A cyclist enters the road ahead of the ego-car without a crosswalk.
554,226,0,0. No Crash,0,unknown,0,0,0,2,Ego-car follows multiple vehicles on a multi-lane highway with clear weather.,Debris from a truck spills across lanes causing vehicles to swerve.
555,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a city road with flooded pavement and traffic lights.,No incident observed; road appears flooded but no collision or anomaly occurs.
556,31,0,0. No Crash,0,bicycle on road,1,0,0,2,Ego-car follows a bus on a city road with a cyclist ahead.,A cyclist rides in the traffic lane without visible safety measures.
557,61,0,0. No Crash,0,pedestrian is crossing the street,0,0,1,0,Ego-car approaches a white truck parked on the left side of the road.,A pedestrian steps off the curb into the road as the ego-car approaches.
558,73,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car follows a red car on a multi-lane road with streetlights and oncoming traffic.,Red car ahead moves right toward a gas station and exits the lane.
559,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives through a city intersection with pedestrians and a bus nearby.,No incident observed; normal urban driving with no anomalies.
560,193,0,0. No Crash,0,pedestrian is crossing the street,0,0,1,0,Ego-car approaches crosswalk where pedestrian stands ready to cross.,Pedestrian crosses while raising arm toward ego-car in crosswalk.
561,91,0,0. No Crash,0,vehicle drives into another vehicle,0,0,0,2,Ego-car stops at a red light with oncoming traffic and a white SUV ahead.,A car cuts in from the left lane into the ego-car's path at the intersection.
562,77,0,0. No Crash,0,animal on the road,0,1,0,0,Ego-car drives on a city road with moderate traffic and clear visibility.,A horse runs onto the road from the right and crosses in front of the ego-car.
563,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a clear road with a pedestrian on the right sidewalk.,No incident observed; the scene remains stable with no hazards.
564,313,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car follows a silver pickup truck in the left lane on a highway.,"The silver pickup truck cuts left across lanes, causing a near-miss with ego-car."
565,51,0,0. No Crash,0,animal on the road,0,1,0,0,Ego-car drives on a rural road with a white deer ahead.,A deer crosses the road from left to right in front of the ego-car.
566,61,0,0. No Crash,0,animal on the road,0,1,0,1,Ego-car follows a silver car on a rural two-lane road with clear weather.,"A cow enters the road ahead, crossing from right to left in front of traffic."
567,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a city road with heavy traffic ahead.,No incident observed in the provided frames; traffic flows normally.
568,287,1,4. Other cars collided with person/car/object but ego-car is ok,0,car hits barrier,0,0,0,2,Ego-car drives on a highway with multiple lanes and light traffic.,A black car loses control and collides with the right guardrail.
569,295,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car drives on a city road with multiple vehicles ahead and a truck on the left.,"The truck's driver extends an arm out of the window, indicating a potential hazard."
570,55,0,0. No Crash,0,pedestrian is crossing the street,0,0,2,0,Ego-car drives past parked cars on a residential street with pedestrians near the curb.,"A child runs into the street from behind a parked car, causing a potential collision."
571,103,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car follows a vehicle on a two-lane road with streetlights.,A vehicle cuts in from the left lane ahead of ego-car.
572,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car follows a silver sedan on a multi-lane road with moderate traffic.,No anomaly or incident observed in the provided frames.
573,233,1,3. Ego-car collided with at-least one person or cyclist,1,ego-car hits a crossing cyclist,1,0,0,0,Ego-car approaches an intersection with a cyclist riding ahead on the right.,A cyclist suddenly swerves into ego-car's path and falls.
574,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a multi-lane road with a blue truck ahead.,No incident observed in the provided frames.
575,169,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car drives on a road with trucks and vehicles ahead.,"A large red truck cuts in from the left lane, forcing close proximity."
576,159,0,0. No Crash,0,animal on the road,1,1,0,0,Ego-car approaches intersection with green traffic light and crosswalk clear.,A dog runs into the crosswalk ahead of the ego-car.
577,61,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car follows a silver truck and a sedan on a city road with a red emergency vehicle ahead.,"A red car cuts in from the left lane, forcing the ego-car to adjust position."
578,25,0,0. No Crash,0,animal on the road,0,1,0,0,Ego-car drives on a rural road with houses and open fields ahead.,A deer runs across the road from left to right in front of the ego-car.
579,413,1,1. Ego-car collided but did not stop,1,ego-car hits barrier,0,0,0,0,Ego-car approaches toll gate with green light and open lane ahead.,Ego-car fails to stop at closed toll barrier and collides with it.
580,61,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,1,0,0,2,Ego-car approaches an intersection with a motorcycle on the left and a blue truck approaching from the right.,"A blue truck cuts into the ego-car's lane from the right, forcing a near-miss collision."
581,83,0,0. No Crash,0,vehicle overtakes,0,0,0,2,Ego-car follows a red car on a wet road with a bus approaching in the left lane.,A bus cuts in front of the ego-car on a wet road causing a near-miss.
582,179,0,0. No Crash,0,animal on the road,0,4,0,0,Ego-car drives on a dark road with wild boars crossing ahead.,"Wild boars cross the road from both sides, causing potential hazard."
583,21,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car travels on a multi-lane highway with moderate traffic ahead.,"A silver sedan merges left across lanes without signaling, cutting in front of ego-car."
584,115,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car follows a red truck on a rainy highway under overhead signs.,No incident occurred; the vehicle maintained safe following distance.
585,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car follows a yellow vehicle on a winding rural road with houses and hills.,No incident observed in the provided frames; normal driving continues.
586,480,1,4. Other cars collided with person/car/object but ego-car is ok,0,many cars/pedestrians/cyclists collided,1,0,0,0,Ego-car follows a cyclist ahead on a city street with parked cars left.,Cyclist loses balance and falls onto the road surface ahead.
587,109,1,6. One or Multiple vehicles collided but ego-car is fine,0,vehicle drives into another vehicle,0,0,0,2,Ego-car follows a dark car on a wet road with oncoming traffic left.,A pedestrian steps onto the road causing the lead car to brake.
588,61,0,0. No Crash,0,scooter on the road,1,0,0,1,Ego-car follows a motorcycle on a rural road with oncoming traffic ahead.,"Motorcycle swerves left toward oncoming traffic, creating a near-miss hazard."
589,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car approaches an intersection with parked USPS vans on the right.,No incident observed in the sequence; normal driving through an intersection.
590,61,1,6. One or Multiple vehicles collided but ego-car is fine,0,vehicle drives into another vehicle,0,0,0,2,Ego-car travels on a highway with moderate traffic and clear skies.,Debris flies from a vehicle and strikes the ego-car's windshield.
591,341,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car follows a red car on a residential street with parked vehicles.,The red car swerves left and stops abruptly on the sidewalk.
592,169,1,3. Ego-car collided with at-least one person or cyclist,1,ego-car hits a crossing cyclist,1,0,0,0,Ego-car drives forward as a pedestrian walks ahead and a cyclist approaches from the left.,A cyclist crosses into the ego-car's path and collides with the vehicle.
593,93,0,0. No Crash,0,animal on the road,0,1,0,0,Ego-car drives on a residential street with parked cars and a container.,A dog runs into the road and crosses ahead of the ego-car.
594,89,0,0. No Crash,0,animal on the road,0,0,0,0,Ego-car travels on a multi-lane highway with moderate traffic ahead.,A large bush rolls across the highway from left to right.
595,259,1,6. One or Multiple vehicles collided but ego-car is fine,0,car flipped over,0,0,0,2,Ego-car follows two vehicles on a highway with clear lanes.,A van veers right off the road and collides with the embankment.
596,31,1,4. Other cars collided with person/car/object but ego-car is ok,0,many cars/pedestrians/cyclists collided,2,0,1,1,Ego-car approaches a cyclist ahead on a city street with parked cars.,A cyclist falls in front of the ego-car while riding straight.
597,353,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,0,0,0,1,Ego-car travels on a highway with a red car ahead in the left lane.,The red car suddenly swerves left across lanes toward the ego-car's path.
598,125,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car follows white van on multi-lane city road with moderate traffic.,A white van cuts into the left lane ahead of the ego-car.
599,81,0,0. No Crash,0,pedestrian is crossing the street,0,0,1,0,Ego-car follows a red car on a multi-lane city road with moderate traffic.,A pedestrian crosses multiple lanes of traffic without a crosswalk.
600,51,0,0. No Crash,0,vehicle overtakes,1,0,0,1,Ego-car follows a white car on a wet city road with buildings ahead.,"White car turns right abruptly without signaling, cutting off ego-car."
601,281,0,0. No Crash,0,unknown,0,0,0,0,Ego-car follows a large truck on a multi-lane highway with clear lanes ahead.,"Truck emits dense smoke that engulfs ego-car's windshield, causing visibility loss."
602,101,0,0. No Crash,0,pedestrian is crossing the street,0,0,4,0,Ego-car approaches a crosswalk with pedestrians preparing to cross the road ahead.,Pedestrians enter the crosswalk directly into the ego-car's path without yielding.
603,233,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car drives on a highway with a truck ahead and oncoming traffic.,A white car cuts in sharply from the left lane causing a near-miss.
604,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car approaches an intersection with vehicles and pedestrians moving normally.,No incident observed; traffic and pedestrians proceed without anomalies.
605,231,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car drives on a wet road with oncoming white van and bus ahead.,Road edge collapses on the right side as the white van approaches.
606,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a highway under an overpass with vehicles ahead.,No incident observed; normal highway driving continues without anomalies.
607,1,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car approaches intersection with bus on the right and oncoming traffic ahead.,A fire truck with flashing lights enters the intersection from the left.
608,97,0,0. No Crash,0,pedestrian is crossing the street,0,0,1,0,Ego-car approaches an intersection with a pedestrian crossing the road ahead.,A pedestrian crosses the road directly in front of the ego-car causing an abrupt stop.
609,61,0,0. No Crash,0,vehicle drives into another vehicle,0,0,0,2,Ego-car drives on a multi-lane road with steady traffic and parked cars.,A red car cuts in from the left lane ahead of ego-car.
610,1,0,0. No Crash,0,animal on the road,0,1,0,1,Ego-car drives on a rural road with a small animal ahead.,Oncoming vehicle approaches while small animal remains in the road.
611,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car approaches intersection with traffic lights and multiple vehicles ahead.,No incident occurred; normal driving through intersection.
612,181,1,4. Other cars collided with person/car/object but ego-car is ok,0,many cars/pedestrians/cyclists collided,2,0,0,0,Ego-car drives on a city road with a motorcycle ahead in the same lane.,Motorcycle loses balance and falls on the road ahead of ego-car.
613,109,1,3. Ego-car collided with at-least one person or cyclist,1,ego-car hits a crossing cyclist,1,0,0,0,Ego-car approaches a tunnel with pedestrians and cyclists ahead on the road.,"A cyclist suddenly swerves into ego-car's path, causing a collision."
614,11,0,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a wet road at night with oncoming traffic ahead.,Unknown hazard: dark object appears in the middle of the road.
615,257,0,0. No Crash,0,animal on the road,0,1,1,1,Ego-car drives on a snowy road with a pedestrian and a dog on the left.,A dog runs across the road and causes a hazard.
616,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a multi-lane road with oncoming traffic and streetlights.,No incident observed in the provided frames.
617,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car stops at a red light with multiple vehicles at an intersection.,No incident observed; traffic remains stationary at the red light.
618,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car approaches an intersection with green traffic lights and oncoming vehicles.,No incident observed; ego-car continues driving on a clear road.
619,263,1,3. Ego-car collided with at-least one person or cyclist,1,ego-car hits a pedestrian,0,0,1,0,Ego-car drives on a wet road with visible lane markings and distant lights.,A pedestrian suddenly appears ahead on the wet road at night causing collision.
620,58,0,0. No Crash,0,flying object hit the car,0,0,0,0,Ego-car drives on highway with trucks ahead and construction barriers right.,A construction barrel falls into the lane from the right barrier.
621,7,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car drives past a white SUV on the left with parked vehicles ahead.,A black SUV merges from the right into the ego-car's lane without yielding.
622,139,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,0,0,0,2,Ego-car follows a white SUV on a city road with green traffic lights ahead.,"The white SUV ahead suddenly turns right without signaling, cutting off oncoming traffic."
623,57,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,0,0,0,2,Ego-car drives on a clear road with oncoming traffic visible ahead.,A white SUV crosses the double yellow line and collides with oncoming traffic.
624,223,0,0. No Crash,0,flying object hit the car,0,0,0,1,Ego-car drives on a highway with multiple vehicles ahead in clear weather.,A tire detaches from a vehicle ahead and rolls into the ego-car's lane.
625,297,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,0,0,0,2,Ego-car is stationary in an underground parking lot with several parked cars ahead.,A red car reverses and collides with another vehicle causing a fire.
626,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a city road with steady traffic and green lights.,No incident observed in the provided frames.
627,231,1,4. Other cars collided with person/car/object but ego-car is ok,0,many cars/pedestrians/cyclists collided,2,0,0,1,Ego-car follows a blue delivery scooter and a yellow bicycle on a city road.,The yellow bicycle loses balance and falls on the road ahead of the ego-car.
