"video","Incident window start frame","Incident Detection","Crash Severity","Ego-car involved","Label","Number of Bicyclists/Scooters","Number of animals involved","Number of pedestrians involved","Number of vehicles involved (excluding ego-car)","Caption Before Incident","Reason of Incident"
466,199,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a truck and a yellow car on a multi-lane road.","A truck cuts into the ego-car's lane, causing a collision."
467,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a highway with moderate traffic and clear lanes.","No incident observed; traffic flows steadily without anomalies."
468,297,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car approaches intersection as dark sedan moves toward oncoming lane.","Dark sedan crosses center line and cuts in front of ego-car, causing near-miss."
469,359,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car drives on a city road with light traffic and shops.","A pedestrian crosses the road from the left and steps in front of the ego-car."
470,66,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"flying object hit the car",0,0,0,2,"Ego-car follows a truck ahead while a blue car drives left.","Debris falls from the truck and collides with the blue car."
471,83,0,"0. No Crash",0,"animal on the road",0,1,0,1,"Ego-car drives on highway with silver car to the right and moderate traffic ahead.","A large tumbleweed blows across the highway and collides with a silver car."
472,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car stops at an intersection with a truck on the left and bicycles on the right.","No incident observed in the provided frames."
473,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car waits at an intersection with multiple stopped vehicles ahead.","No incident observed; traffic remains stopped across all frames."
474,123,0,"0. No Crash",0,"scooter on the road",1,0,0,0,"Ego-car approaches an intersection with a Walmart sign and oncoming traffic.","A person on a mobility scooter crosses the double yellow lines into oncoming traffic."
475,214,1,"1. Ego-car collided but did not stop",1,"flying object hit the car",0,0,0,1,"Ego-car drives on a two-lane road with a white van oncoming.","Flying object hit the windshield causing sudden shattering while driving."
476,31,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a rural road with oncoming traffic ahead.","A deer runs across the road from left to right in front of the ego-car."
477,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a multi-lane road with moderate traffic and clear weather.","No incident observed; traffic flows normally across all frames."
478,139,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a black car ahead with a large truck on the right lane.","The truck swerves left and collides with the black car ahead."
479,323,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car approaches crosswalk with pedestrian and dog on road.","A dog sits in crosswalk causing potential obstruction for ego-car."
480,125,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a wet rural road with oncoming traffic ahead.","A deer runs onto the road, slips on wet pavement, and falls."
481,167,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,1,"Ego-car drives on a city road with a fuel truck approaching from the left.","A fuel truck cuts into ego-car's lane from the left, causing a near-miss."
482,161,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,1,"Ego-car follows a car ahead on a multi-lane highway with clear lanes.","A car ahead loses a tire, which rolls onto the highway."
483,49,0,"0. No Crash",0,"flying object hit the car",0,0,0,0,"Ego-car drives past trees and utility poles on a multi-lane road.","A flying object strikes the windshield from the left side."
484,467,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",1,0,0,2,"Ego-car drives on a multi-lane city road with moderate traffic ahead.","A motorcycle falls on the right lane near a parked car."
485,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a clear suburban road with no visible hazards.","No incident observed; road remains clear across all frames."
486,149,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a sedan and a flatbed truck on a two-lane road.","A truck on the left side loses balance and tips over."
487,191,0,"0. No Crash",0,"vehicle overtakes",0,0,0,2,"Ego-car follows a white SUV on a curved road with streetlights.","White SUV brakes suddenly causing near-miss with ego-car."
488,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with moderate traffic and red lights ahead.","No anomaly or incident observed in the provided frames."
489,73,0,"0. No Crash",0,"ego-car hits a pedestrian",0,0,1,0,"Ego-car approaches intersection with green traffic light and clear crosswalk.","Pedestrian crosses in front of ego-car at intersection during green light."
490,113,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",1,0,0,2,"Ego-car approaches intersection with heavy traffic and stationary vehicles.","A scooter cuts in front of a vehicle, causing a collision between vehicles."
491,85,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",1,0,0,2,"Ego-car drives on a city road with cars parked on both sides.","A pedestrian crosses the road and falls in front of a white car."
492,113,0,"0. No Crash",0,"pedestrian is crossing the street",2,0,1,0,"Ego-car approaches an intersection with pedestrians and e-bikes stationary at the curb.","A pedestrian steps into the road from behind e-bikes, causing sudden movement."
493,353,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car drives on a city road with heavy traffic.","A vehicle cuts in from the left lane causing sudden braking."
494,101,0,"0. No Crash",0,"scooter on the road",0,0,0,1,"Ego-car follows a truck on a city road with moderate traffic.","A truck loses a tire which rolls into the ego-car's lane."
495,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car waits at an intersection with green traffic lights and multiple vehicles.","No incident observed; traffic remains stable across all frames."
496,217,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a dark road with oncoming traffic and streetlights.","A deer crosses from the left into the ego-car's lane causing evasive action."
497,163,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",1,0,0,2,"Ego-car is in a city intersection with multiple vehicles and a motorcycle ahead in the same lane.","A motorcycle in front of the ego-car loses balance and falls onto the road surface."
498,91,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",0,0,0,2,"Motorcycle follows a truck carrying yellow cylindrical debris on a highway lane.","Yellow cylindrical debris falls from truck, strikes motorcycle, causing crash."
499,154,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,1,"Ego-car approaches a silver sedan on a narrow road.","Silver sedan moves right toward roadside, possibly losing control."
500,45,0,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a highway under an overhead gantry with red markers.","Debris falls from a vehicle ahead and scatters on the highway lanes."
501,153,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car approaches intersection with a truck and scattered debris ahead.","Truck overturns and spills oranges across the road lanes."
502,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car travels on a highway with multiple vehicles ahead in clear weather.","No incident observed; traffic flows normally across all frames."
503,261,0,"0. No Crash",0,"vehicle overtakes",0,0,0,2,"Ego-car follows a white truck at a red light with multiple vehicles ahead.","A white sedan merges right and cuts in front of the ego-car."
504,71,1,"1. Ego-car collided but did not stop",1,"flying object hit the car",0,0,0,1,"Ego-car drives on a highway with a truck ahead and light traffic.","Debris from a truck collides with ego-car's windshield causing shattering."
505,107,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car travels on a dark highway with oncoming traffic ahead.","A deer crosses the road from right to left in front of the ego-car."
506,83,0,"0. No Crash",0,"animal on the road",0,3,0,1,"Ego-car approaches a rural road with a parked truck and two geese ahead.","Geese cross the road toward the ego-car, causing a potential hazard."
507,369,1,"2. Ego-car collided and could not continue moving",1,"ego-car loses control",0,0,0,0,"Ego-car drives straight on a multi-lane road with distant buildings.","Ego-car veers left off the road and collides with a tree."
508,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with oncoming traffic and streetlights.","No incident observed; normal driving conditions throughout the sequence."
509,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a wet city road with multiple vehicles ahead.","No incident observed in the provided frames."
510,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with multiple vehicles ahead in lanes.","No incident observed; traffic flows normally with no visible hazards."
511,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car approaches an intersection with red traffic lights and multiple vehicles stopped.","No incident observed in the provided frames."
512,103,0,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car travels on highway with multiple lanes and moderate traffic flow.","Debris appears in the left lane ahead, causing vehicles to adjust."
513,33,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a black sedan in heavy urban traffic on a wet road.","A black car cuts in from the left lane and collides with the sedan ahead."
514,87,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows an orange car ahead on a highway with a truck to the right.","A large tumbleweed blows across the highway and collides with the orange car."
515,133,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",1,0,0,4,"Ego-car drives on a city road with multiple lanes and heavy traffic.","A motorcycle lies on the road ahead near a truck causing obstruction."
516,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a clear road with power lines and trees visible.","No incident observed; road remains clear across all frames."
517,382,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car drives on highway near G7 exit with left lane traffic.","A car in the left lane swerves right and exits the frame."
518,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a rural road with oncoming traffic and clear lanes.","No incident observed; road conditions remain stable across frames."
519,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car approaches an intersection with green traffic lights and clear lanes.","No incident observed; traffic flows normally through the intersection."
520,123,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car is in heavy traffic with multiple trucks and cars ahead.","A blue truck cuts in from the left lane, causing a near-miss."
521,483,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car follows a black car on a city road with bicycles nearby.","A yellow school bus cuts in from the left lane into ego-car's path."
522,223,1,"3. Ego-car collided with at-least one person or cyclist",0,"ego-car hits a pedestrian",0,0,1,2,"Ego-car approaches an intersection with a large truck on the left and pedestrians crossing ahead.","The truck turns left into the pedestrian's path causing a collision with the pedestrian."
523,71,1,"1. Ego-car collided but did not stop",1,"flying object hit the car",0,0,0,1,"Ego-car follows two vehicles on a snowy highway with overcast sky.","A large object falls from sky, shattering the windshield."
524,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car waits at an intersection with multiple vehicles in adjacent lanes.","No incident observed; traffic remains stationary at the intersection."
525,63,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",1,0,1,2,"A pedestrian holds a bucket near a black car on the road.","Two motorcyclists on a scooter collide with a pedestrian holding a bucket."
526,89,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car travels on a highway with multiple lanes and moderate traffic.","No incident detected; normal driving on a multi-lane highway with clear visibility."
527,43,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,2,"Ego-car follows a black sedan on a city road with a bus on the left.","A pedestrian crosses the road ahead, causing vehicles to slow down."
528,311,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"car flipped over",0,0,0,2,"Ego-car follows a truck on a wet mountain road with clear lane markings.","The truck drifts left across the center line, forcing an oncoming vehicle off the road."
529,521,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car follows traffic on a wet road with oncoming vehicles.","Pedestrian crosses the street during rain with wet road conditions."
530,104,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",2,0,0,2,"Ego-car approaches an intersection with motorcycles on both sides.","A pedestrian crosses the road and collides with a motorcycle ahead."
531,295,0,"0. No Crash",0,"vehicle overtakes",0,0,0,2,"Ego-car follows a white SUV and black car in heavy traffic at an intersection.","The white SUV cuts left into the ego-car's lane, causing a near-miss."
532,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows traffic on a city road with green traffic lights.","No anomaly or incident observed in the provided frames."
533,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with bus, truck, and motorcycle ahead.","No incident observed in the provided frames."
534,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with heavy traffic and red lights ahead.","No incident observed; traffic flows with vehicles braking under red lights."
535,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car waits at intersection with red traffic light as pedestrians cross.","No incident observed; pedestrians clear crosswalk and traffic light remains red."
536,61,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,1,2,"Ego-car approaches an intersection with a truck on the left.","A truck stops abruptly, causing a person to fall off the vehicle."
537,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives through a well-lit parking lot near a Dollar Tree store.","No incident observed; all frames show normal driving conditions."
538,33,0,"0. No Crash",0,"animal on the road",0,9,0,0,"Ego-car drives on a rural road with no visible hazards ahead.","A flock of geese crosses the road and blocks the ego-car's path."
539,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a curved road near a large building with parked vehicles.","No incident observed; normal driving through a curved road with no hazards."
540,157,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car approaches crosswalk with pedestrian on sidewalk and cat near curb.","A cat runs across the crosswalk in front of the ego-car."
541,299,-1,"0. No Crash",0,"pedestrian is crossing the street",0,0,0,0,"Ego-car stops at intersection with crosswalk and traffic lights.","Pedestrian crosses crosswalk safely while ego-car remains stopped."
542,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car approaches a city intersection with a bus and cars ahead.","No incident observed; normal traffic progression through the intersection."
543,73,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a city road approaching a crosswalk with clear traffic signs.","A bird appears on the crosswalk ahead, causing the ego-car to slow down."
544,47,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a dark road with clear lane markings ahead.","A kangaroo jumps onto the road from the right and crosses left."
545,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car stops at intersection with red traffic lights and oncoming vehicles.","No incident observed in the sequence; traffic remains stable at red lights."
546,141,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",1,0,0,2,"Ego-car follows a yellow bus on a two-lane road with oncoming truck.","Bicycle collides with yellow bus rear as bus slows near truck."
547,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a highway with multiple lanes and moderate traffic.","No incident observed in the provided frames."
548,383,0,"0. No Crash",0,"vehicle overtakes",2,0,0,2,"Ego-car approaches an intersection with a van turning left across lanes.","A van cuts in front of the ego-car causing a near-miss collision."
549,83,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,1,2,"Ego-car follows a white van on a multi-lane road at night with moderate traffic.","A car ahead brakes suddenly, causing a pedestrian to fall into the lane."
550,333,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a pedestrian",0,0,2,0,"Ego-car approaches an intersection with a pedestrian pulling a cart ahead.","A child appears from under the ego-car hood indicating a collision with a pedestrian."
551,173,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a pedestrian",0,0,1,0,"Ego-car approaches an intersection with pedestrians standing on the right median.","A pedestrian runs into the road from the right median toward the ego-car."
552,185,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with parked cars and distant traffic lights.","No incident detected; normal driving on a city street at night."
553,63,0,"0. No Crash",0,"bicycle on road",1,0,0,0,"Ego-car drives on a multi-lane city road with moderate traffic ahead.","A cyclist crosses the road from the left into traffic lanes."
554,217,0,"0. No Crash",0,"vehicle overtakes",0,0,0,2,"Ego-car drives on a highway with multiple cars ahead in clear weather.","Debris from a truck spills onto the highway, blocking the lane ahead."
555,309,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car approaches intersection with red traffic lights and a white car on the left.","A pedestrian runs into the crosswalk as the ego-car approaches the intersection."
556,3,0,"0. No Crash",0,"bicycle on road",1,0,0,2,"Ego-car follows a bus on a multi-lane road with other vehicles ahead.","A cyclist rides in the same lane as the ego-car with no collision."
557,71,0,"0. No Crash",0,"vehicle overtakes",0,0,2,1,"Ego-car approaches a white truck parked on the left side of the road.","The white truck turns left across the ego-car's path without yielding."
558,73,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car drives on a multi-lane road with traffic ahead and right-side vehicles.","A vehicle merges right across lanes without signaling, cutting in front of ego-car."
559,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives through an intersection with pedestrians and a bus nearby.","No incident observed; normal urban driving conditions throughout the frames."
560,165,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,1,"Pedestrian stands at crosswalk edge while van approaches on the road.","Pedestrian steps into crosswalk as van passes close ahead of ego-car."
561,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car stops at red traffic light with vehicles ahead at intersection.","No incident observed; traffic light turns green and vehicles proceed normally."
562,77,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a city road with oncoming traffic and buildings.","A cow runs across the road from right to left."
563,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a road with a pedestrian on the sidewalk.","No incident visible; pedestrian and dog are no longer present."
564,323,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car drives on a highway with multiple lanes and moderate traffic.","A pickup truck cuts left across lanes and exits the frame."
565,83,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a rural road with a deer ahead in the lane.","A deer runs across the road in front of the ego-car."
566,71,0,"0. No Crash",0,"animal on the road",0,1,0,1,"Ego-car follows a gray car on a two-lane rural road with clear weather.","A cow appears on the road ahead and crosses into the ego-car's lane."
567,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with heavy traffic and multiple lanes.","No incident observed; traffic flows steadily through the intersection."
568,293,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"car hits barrier",0,0,0,1,"Ego-car travels on a highway with multiple lanes and light traffic ahead.","A car collides with the guardrail on the right side of the highway."
569,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with multiple vehicles ahead and a truck on the left.","No incident observed; traffic flows normally with no visible hazards or collisions."
570,57,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,2,0,"Ego-car drives on a residential street with parked cars and no pedestrians visible.","A child runs into the street from the right sidewalk toward a red car."
571,111,0,"0. No Crash",0,"vehicle overtakes",0,0,0,2,"Ego-car follows a vehicle on a dark road with streetlights and oncoming traffic.","A truck cuts in from the left lane into ego-car's path."
572,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a silver sedan on a multi-lane highway with moderate traffic.","No incident observed in the sequence; traffic flows normally."
573,235,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a crossing cyclist",1,0,0,0,"Ego-car approaches an intersection with bicycles ahead on the road.","A cyclist collides with the ego-car while crossing the road."
574,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car travels on a multi-lane road with a blue truck on the right.","No incident observed in the provided frames."
575,281,0,"0. No Crash",0,"scooter on the road",1,0,0,0,"Ego-car follows a large red truck on a city road with moderate traffic.","A scooter emerges from the left, creating a near-miss with the ego-car."
576,123,0,"0. No Crash",0,"animal on the road",1,1,0,0,"Ego-car approaches an intersection with a green traffic light and crosswalk.","A dog runs onto the crosswalk from the left into the road."
577,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with multiple vehicles including an ambulance.","Ambulance moves right and exits frame; no incident occurs."
578,25,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a rural road with open fields and scattered houses.","A deer runs from left to right across the road in front of the ego-car."
579,409,1,"1. Ego-car collided but did not stop",1,"ego-car hits barrier",0,0,0,0,"Ego-car approaches toll gate with barriers down on the left lane.","Ego-car swerves right to avoid barrier and collides with toll booth."
580,57,0,"0. No Crash",0,"vehicle drives into another vehicle",1,0,0,2,"Ego-car approaches an intersection with a blue truck on the right and a motorcycle on the left.","A blue truck cuts in front of the ego-car from the right, causing a near-miss."
581,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a car on a wet road with a bus on the left.","No incident observed; normal traffic flow continues without anomalies."
582,203,0,"0. No Crash",0,"animal on the road",0,4,0,0,"Ego-car drives on a dark road with animals visible ahead.","Wild animals cross the road in front of the ego-car."
583,469,0,"0. No Crash",0,"vehicle overtakes",0,0,0,2,"Ego-car drives on a multi-lane highway with moderate traffic ahead.","A white sedan cuts in from the right lane into the ego-car's lane."
584,81,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car follows a red truck on a rainy highway with green overhead signs.","Ego-car overtakes red truck on the left while approaching overhead signs."
585,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a rural road with a yellow car ahead.","No incident observed in the provided frames."
586,470,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",1,0,0,0,"Ego-car approaches a cyclist ahead on a city street with parked cars.","A pedestrian steps onto the road, causing the cyclist to fall."
587,135,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,2,"Ego-car follows a red car on a wet urban road with oncoming traffic.","A pedestrian crosses the road ahead, causing the red car to brake suddenly."
588,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a rural road with a truck ahead in the same lane.","No incident observed; traffic flows normally with no hazards visible."
589,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car moves forward in an open lot with USPS vans parked left and ahead.","No anomaly or incident visible in the sequence; normal driving in a parking lot."
590,45,1,"1. Ego-car collided but did not stop",1,"flying object hit the car",0,0,0,2,"Ego-car travels on highway with clear lanes and distant vehicles visible.","Debris flies from a truck and strikes the ego-car's windshield."
591,323,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with parked cars and a red car ahead.","No visible incident or hazard across all frames; normal driving scene."
592,173,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a crossing cyclist",1,0,0,0,"Ego-car drives in a parking lot with parked cars and a pedestrian ahead.","A bicyclist crosses the ego-car's path and collides with the vehicle."
593,95,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a residential street with parked cars and a person near a fence.","A dog runs across the road from the right sidewalk into the ego-car's path."
594,93,0,"0. No Crash",0,"animal on the road",0,0,0,1,"Ego-car drives on a highway with multiple lanes and moderate traffic ahead.","A large bush rolls onto the highway from the right, obstructing the lane."
595,263,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"car flipped over",0,0,0,1,"Ego-car follows two vehicles ahead on a highway with clear lanes.","A van drifts right, collides with embankment, and rolls over."
596,53,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",1,0,0,1,"Ego-car drives on a city road with pedestrians and parked cars.","A cyclist falls ahead on the road without oncoming traffic interaction."
597,403,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car drives on highway as red car approaches from left lane.","Red car merges from left lane in front of ego-car causing a near-miss."
598,113,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car drives on a city road with moderate traffic ahead.","A white van cuts in from the left lane into ego-car's path."
599,81,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car follows a silver vehicle on a multi-lane road with moderate traffic.","A pedestrian enters the road from the left and stands in the lane."
600,152,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with a white car ahead in the same lane.","No incident occurred; white car maintains lane position without swerving."
601,281,0,"0. No Crash",0,"flying object hit the car",0,0,0,1,"Ego-car follows a truck on a highway with clear lanes and no debris.","Truck ahead releases debris that strikes ego-car windshield causing visibility loss."
602,85,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,4,0,"Ego-car drives on a city road with pedestrians ahead and vehicles parked on the side.","Pedestrians cross the road without using a crosswalk, forcing the ego-car to slow down."
603,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a multi-lane highway with a truck ahead and oncoming traffic left.","No incident observed; highway driving continues normally across all frames."
604,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car approaches an intersection with vehicles and pedestrians moving normally.","No incident observed; traffic and pedestrians proceed without anomalies."
605,243,0,"0. No Crash",0,"car hits barrier",0,0,0,1,"Ego-car travels on a wet two-lane road with oncoming van ahead.","Road edge collapses under oncoming van as it approaches."
606,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a highway under an overpass with oncoming traffic.","No incident observed; highway driving continues normally through frames."
607,1,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car approaches intersection with bus on right and oncoming traffic.","Oncoming vehicle's bright light causes glare, obscuring road conditions ahead."
608,23,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car approaches intersection with pedestrian crossing ahead in crosswalk.","Pedestrian crosses road in crosswalk as ego-car approaches intersection."
609,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with moderate traffic and clear weather.","No incident observed in the provided frames; traffic flows normally."
610,13,0,"0. No Crash",0,"animal on the road",0,1,0,1,"Ego-car drives on a rural road with a dog ahead.","A dog runs across the road causing potential collision risk."
611,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with heavy traffic and clear skies.","No incident observed in the provided frames."
612,193,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"scooter on the road",1,0,0,0,"Ego-car drives on a city road with parked cars and a cyclist ahead.","A scooter falls and slides on the road in front of the ego-car."
613,113,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a crossing cyclist",1,0,0,0,"Ego-car approaches a tunnel with pedestrians and a cyclist ahead.","A cyclist suddenly swerves into the ego-car's path causing a collision."
614,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a dark road with oncoming traffic and green traffic lights.","No incident observed; road and traffic conditions remain stable across frames."
615,257,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car approaches a pedestrian standing left with arms outstretched.","A dog runs from the right onto the road and crosses ahead."
616,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a highway at night with light traffic.","No incident observed; normal driving conditions throughout the frames."
617,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car stops at a red light with multiple vehicles at an intersection.","No incident observed; traffic remains stationary at the red light."
618,39,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,1,"Ego-car approaches an intersection with a left-turning car on the left.","A car cuts in from the left lane ahead of the ego-car."
619,265,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"flying object hit the car",0,0,0,1,"Ego-car drives on a wet road with visible oncoming traffic and streetlights.","A large red object suddenly appears ahead, causing an unavoidable collision."
620,62,0,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on highway with truck and car ahead in same lane.","A red and white barrel rolls into the highway lane from the right."
621,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives past parked vehicles on a clear road with oncoming traffic.","No incident observed; traffic flows normally with no anomalies."
622,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a white SUV on a city road with moderate traffic.","No incident observed in the provided frames."
623,57,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car drives on a clear road with oncoming traffic visible ahead.","A white SUV cuts across lanes into oncoming traffic and collides with another vehicle."
